baseline,scenario_id,bucket,sac_pass,baseline_pass,category,fault_type,scr,target_V_pu,duration_bin_s,xr_ratio,sac_failed_criteria,baseline_failed_criteria,sac_not_eval_criteria,baseline_not_eval_criteria,sac_vdc_min,baseline_vdc_min
dq_droop_iq030_no_series,145,both_pass,True,True,LVRT,sym3ph,5.0,0.35,0.16,1.5,,,limit+survive,limit+survive,0.9221159320502483,0.9314356455771411
dq_droop_iq030_no_series,146,both_pass,True,True,LVRT,sym3ph,5.0,0.35,0.16,1.5,,,limit+survive,limit+survive,0.9234094392314269,0.9314513625540412
dq_droop_iq030_no_series,147,both_pass,True,True,LVRT,sym3ph,5.0,0.35,0.5,1.5,,,limit+survive,limit+survive,0.9104335961882519,0.9314285714291163
dq_droop_iq030_no_series,148,both_pass,True,True,LVRT,sym3ph,5.0,0.35,0.5,1.5,,,limit+survive,limit+survive,0.9104568761921823,0.9314285714295495
dq_droop_iq030_no_series,149,both_pass,True,True,LVRT,sym3ph,5.0,0.35,0.16,3.0,,,limit+survive,limit+survive,0.9227535161875107,0.9314412689798173
dq_droop_iq030_no_series,150,both_pass,True,True,LVRT,sym3ph,5.0,0.35,0.16,3.0,,,limit+survive,limit+survive,0.9227504122183847,0.9314412689798173
dq_droop_iq030_no_series,151,both_pass,True,True,LVRT,sym3ph,5.0,0.35,0.5,3.0,,,limit+survive,limit+survive,0.91027272129343,0.9314285714286239
dq_droop_iq030_no_series,152,both_pass,True,True,LVRT,sym3ph,5.0,0.35,0.5,3.0,,,limit+survive,limit+survive,0.9102727188715172,0.9314285714286239
dq_droop_iq030_no_series,153,both_pass,True,True,LVRT,sym3ph,5.0,0.35,0.16,6.0,,,limit+survive,limit+survive,0.9241001986747295,0.9314694797415303
dq_droop_iq030_no_series,154,both_pass,True,True,LVRT,sym3ph,5.0,0.35,0.16,6.0,,,limit+survive,limit+survive,0.9241005738055436,0.9314694797415303
dq_droop_iq030_no_series,155,both_pass,True,True,LVRT,sym3ph,5.0,0.35,0.5,6.0,,,limit+survive,limit+survive,0.9103508290323842,0.9314285714287406
dq_droop_iq030_no_series,156,both_pass,True,True,LVRT,sym3ph,5.0,0.35,0.5,6.0,,,limit+survive,limit+survive,0.9102727164593647,0.9314285714286239
dq_droop_iq030_no_series,157,both_fail,False,False,LVRT,sym3ph,10.0,0.35,0.16,1.5,vdc_survive_proxy,vdc_survive_proxy,limit+survive,limit+survive,0.6749205230787245,0.6721879713686894
dq_droop_iq030_no_series,158,both_fail,False,False,LVRT,sym3ph,10.0,0.35,0.16,1.5,vdc_survive_proxy,vdc_survive_proxy,limit+survive,limit+survive,0.6755684477795452,0.6722238336997931
dq_droop_iq030_no_series,159,both_fail,False,False,LVRT,sym3ph,10.0,0.35,0.5,1.5,vdc_survive_proxy,vdc_survive_proxy,limit+survive,limit+survive,0.6609135522642078,0.6721428571434579
dq_droop_iq030_no_series,160,both_fail,False,False,LVRT,sym3ph,10.0,0.35,0.5,1.5,vdc_survive_proxy,vdc_survive_proxy,limit+survive,limit+survive,0.6609135275711936,0.6721428571434579
dq_droop_iq030_no_series,161,both_fail,False,False,LVRT,sym3ph,10.0,0.35,0.16,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6477892257129756,0.6451672805882048
dq_droop_iq030_no_series,162,both_fail,False,False,LVRT,sym3ph,10.0,0.35,0.16,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6472365502017764,0.6451462696640584
dq_droop_iq030_no_series,163,both_fail,False,False,LVRT,sym3ph,10.0,0.35,0.5,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6343756617000984,0.6451198382653234
dq_droop_iq030_no_series,164,both_fail,False,False,LVRT,sym3ph,10.0,0.35,0.5,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6360033908576156,0.6451198382663484
dq_droop_iq030_no_series,165,both_fail,False,False,LVRT,sym3ph,10.0,0.35,0.16,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6311567459116486,0.6280029050376948
dq_droop_iq030_no_series,166,both_fail,False,False,LVRT,sym3ph,10.0,0.35,0.16,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6299763371901945,0.6279423464265753
dq_droop_iq030_no_series,167,both_fail,False,False,LVRT,sym3ph,10.0,0.35,0.5,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6190292363731924,0.6279150892377884
dq_droop_iq030_no_series,168,both_fail,False,False,LVRT,sym3ph,10.0,0.35,0.5,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6202230483208587,0.6279150892395253
dq_droop_iq030_no_series,169,both_fail,False,False,LVRT,sym3ph,15.0,0.35,0.16,1.5,vdc_survive_proxy,vdc_survive_proxy,limit+survive,limit+survive,0.6737142230159917,0.6721568586201632
dq_droop_iq030_no_series,170,both_fail,False,False,LVRT,sym3ph,15.0,0.35,0.16,1.5,vdc_survive_proxy,vdc_survive_proxy,limit+survive,limit+survive,0.6742449931896296,0.6721679887150684
dq_droop_iq030_no_series,171,both_fail,False,False,LVRT,sym3ph,15.0,0.35,0.5,1.5,vdc_survive_proxy,vdc_survive_proxy,limit+survive,limit+survive,0.6596031507112752,0.672142857142961
dq_droop_iq030_no_series,172,both_fail,False,False,LVRT,sym3ph,15.0,0.35,0.5,1.5,vdc_survive_proxy,vdc_survive_proxy,limit+survive,limit+survive,0.6603077191501447,0.6721428571431918
dq_droop_iq030_no_series,173,both_fail,False,False,LVRT,sym3ph,15.0,0.35,0.16,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6483215639751618,0.6452052112175051
dq_droop_iq030_no_series,174,both_fail,False,False,LVRT,sym3ph,15.0,0.35,0.16,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6476859177666112,0.6451675022119839
dq_droop_iq030_no_series,175,both_fail,False,False,LVRT,sym3ph,15.0,0.35,0.5,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6345373859932129,0.645120064900142
dq_droop_iq030_no_series,176,both_fail,False,False,LVRT,sym3ph,15.0,0.35,0.5,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6341350327529587,0.6451200649000551
dq_droop_iq030_no_series,177,both_fail,False,False,LVRT,sym3ph,15.0,0.35,0.16,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6317484957213124,0.6280726957469431
dq_droop_iq030_no_series,178,both_fail,False,False,LVRT,sym3ph,15.0,0.35,0.16,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6304187808728909,0.6279640087989168
dq_droop_iq030_no_series,179,both_fail,False,False,LVRT,sym3ph,15.0,0.35,0.5,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.6179572919802148,0.627915089237538
dq_droop_iq030_no_series,180,both_fail,False,False,LVRT,sym3ph,15.0,0.35,0.5,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.617957291234781,0.627915089237538
dq_droop_iq030_no_series,181,both_pass,True,True,LVRT,sym3ph,2.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.9340394159667065,0.9520488685762603
dq_droop_iq030_no_series,182,both_pass,True,True,LVRT,sym3ph,2.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.9340394151848175,0.9520488685762603
dq_droop_iq030_no_series,183,both_pass,True,True,LVRT,sym3ph,2.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.9326144683794225,0.9520000000006511
dq_droop_iq030_no_series,184,both_pass,True,True,LVRT,sym3ph,2.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.9324136443896555,0.9520000000000626
dq_droop_iq030_no_series,185,both_pass,True,True,LVRT,sym3ph,2.0,0.5,0.16,3.0,,,limit+survive,limit+survive,0.9342200461382719,0.9520084506923863
dq_droop_iq030_no_series,186,both_pass,True,True,LVRT,sym3ph,2.0,0.5,0.16,3.0,,,limit+survive,limit+survive,0.9341928806723758,0.9520151683412613
dq_droop_iq030_no_series,187,both_pass,True,True,LVRT,sym3ph,2.0,0.5,0.5,3.0,,,limit+survive,limit+survive,0.9324583787816596,0.9520000000001123
dq_droop_iq030_no_series,188,both_pass,True,True,LVRT,sym3ph,2.0,0.5,0.5,3.0,,,limit+survive,limit+survive,0.9326625968244411,0.9520000000011686
dq_droop_iq030_no_series,189,both_pass,True,True,LVRT,sym3ph,2.0,0.5,0.16,6.0,,,limit+survive,limit+survive,0.9340395949143814,0.9520488685762603
dq_droop_iq030_no_series,190,both_pass,True,True,LVRT,sym3ph,2.0,0.5,0.16,6.0,,,limit+survive,limit+survive,0.9342200461382719,0.9520084506923863
dq_droop_iq030_no_series,191,both_pass,True,True,LVRT,sym3ph,2.0,0.5,0.5,6.0,,,limit+survive,limit+survive,0.9325097385944541,0.9520000000002019
dq_droop_iq030_no_series,192,both_pass,True,True,LVRT,sym3ph,2.0,0.5,0.5,6.0,,,limit+survive,limit+survive,0.9325614903404417,0.9520000000003627
dq_droop_iq030_no_series,193,both_pass,True,True,LVRT,sym3ph,3.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.9342052264450057,0.9520862148873546
dq_droop_iq030_no_series,194,both_pass,True,True,LVRT,sym3ph,3.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.9345368666580284,0.9520149088749437
dq_droop_iq030_no_series,195,both_pass,True,True,LVRT,sym3ph,3.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.932925861981505,0.9520000000000616
dq_droop_iq030_no_series,196,both_pass,True,True,LVRT,sym3ph,3.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.9329258622203771,0.9520000000000616
dq_droop_iq030_no_series,197,both_pass,True,True,LVRT,sym3ph,3.0,0.5,0.16,3.0,,,limit+survive,limit+survive,0.9344339210143083,0.9520267602810081
dq_droop_iq030_no_series,198,both_pass,True,True,LVRT,sym3ph,3.0,0.5,0.16,3.0,,,limit+survive,limit+survive,0.9346072319847729,0.9520083061366965
dq_droop_iq030_no_series,199,both_pass,True,True,LVRT,sym3ph,3.0,0.5,0.5,3.0,,,limit+survive,limit+survive,0.9330008114094406,0.9520000000001988
dq_droop_iq030_no_series,200,both_pass,True,True,LVRT,sym3ph,3.0,0.5,0.5,3.0,,,limit+survive,limit+survive,0.9330978716287409,0.9520000000006398
dq_droop_iq030_no_series,201,both_pass,True,True,LVRT,sym3ph,3.0,0.5,0.16,6.0,,,limit+survive,limit+survive,0.9343198642423446,0.9520480326411171
dq_droop_iq030_no_series,202,both_pass,True,True,LVRT,sym3ph,3.0,0.5,0.16,6.0,,,limit+survive,limit+survive,0.9345370349190688,0.9520149088749437
dq_droop_iq030_no_series,203,both_pass,True,True,LVRT,sym3ph,3.0,0.5,0.5,6.0,,,limit+survive,limit+survive,0.9329587011333633,0.9520000000001105
dq_droop_iq030_no_series,204,both_pass,True,True,LVRT,sym3ph,3.0,0.5,0.5,6.0,,,limit+survive,limit+survive,0.9329258619377724,0.9520000000000616
dq_droop_iq030_no_series,205,both_pass,True,True,LVRT,sym3ph,5.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.9346700743568729,0.952047359627698
dq_droop_iq030_no_series,206,both_pass,True,True,LVRT,sym3ph,5.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.9347921596855188,0.9520263853270643
dq_droop_iq030_no_series,207,both_pass,True,True,LVRT,sym3ph,5.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.9333440012085242,0.9520000000000606
dq_droop_iq030_no_series,208,both_pass,True,True,LVRT,sym3ph,5.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.9335007604476955,0.9520000000006308
dq_droop_iq030_no_series,209,both_pass,True,True,LVRT,sym3ph,5.0,0.5,0.16,3.0,,,limit+survive,limit+survive,0.934670083574553,0.952047359627698
dq_droop_iq030_no_series,210,both_pass,True,True,LVRT,sym3ph,5.0,0.5,0.16,3.0,,,limit+survive,limit+survive,0.9347920595872204,0.9520263853270643
dq_droop_iq030_no_series,211,both_pass,True,True,LVRT,sym3ph,5.0,0.5,0.5,3.0,,,limit+survive,limit+survive,0.9333440013687342,0.9520000000000606
dq_droop_iq030_no_series,212,both_pass,True,True,LVRT,sym3ph,5.0,0.5,0.5,3.0,,,limit+survive,limit+survive,0.9334581119057955,0.9520000000003515
dq_droop_iq030_no_series,213,both_pass,True,True,LVRT,sym3ph,5.0,0.5,0.16,6.0,,,limit+survive,limit+survive,0.9349051014900269,0.9520146999779797
dq_droop_iq030_no_series,214,both_pass,True,True,LVRT,sym3ph,5.0,0.5,0.16,6.0,,,limit+survive,limit+survive,0.934670487020825,0.952047359627698
dq_droop_iq030_no_series,215,both_pass,True,True,LVRT,sym3ph,5.0,0.5,0.5,6.0,,,limit+survive,limit+survive,0.9333440049187894,0.9520000000000606
dq_droop_iq030_no_series,216,both_pass,True,True,LVRT,sym3ph,5.0,0.5,0.5,6.0,,,limit+survive,limit+survive,0.9334166284344922,0.9520000000001958
dq_droop_iq030_no_series,217,both_pass,True,True,LVRT,sym3ph,10.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.7682099273473812,0.7635045838880139
dq_droop_iq030_no_series,218,both_pass,True,True,LVRT,sym3ph,10.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.7682099273473812,0.7635045838880139
dq_droop_iq030_no_series,219,both_pass,True,True,LVRT,sym3ph,10.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.7607939881989396,0.7634285714303889
dq_droop_iq030_no_series,220,both_pass,True,True,LVRT,sym3ph,10.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.7607939963137329,0.7634285714286688
dq_droop_iq030_no_series,221,both_fail,False,False,LVRT,sym3ph,10.0,0.5,0.16,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7489200774007079,0.7439173582344633
dq_droop_iq030_no_series,222,both_fail,False,False,LVRT,sym3ph,10.0,0.5,0.16,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7489211494069581,0.743854518344198
dq_droop_iq030_no_series,223,both_fail,False,False,LVRT,sym3ph,10.0,0.5,0.5,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7421108951912256,0.7437754667908724
dq_droop_iq030_no_series,224,both_fail,False,False,LVRT,sym3ph,10.0,0.5,0.5,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7420442686186196,0.743775466790387
dq_droop_iq030_no_series,225,both_fail,False,False,LVRT,sym3ph,10.0,0.5,0.16,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7364452305288559,0.7313439084973968
dq_droop_iq030_no_series,226,both_fail,False,False,LVRT,sym3ph,10.0,0.5,0.16,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7364337560735562,0.7313439084973968
dq_droop_iq030_no_series,227,both_fail,False,False,LVRT,sym3ph,10.0,0.5,0.5,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7301293644162626,0.7312629220429069
dq_droop_iq030_no_series,228,both_fail,False,False,LVRT,sym3ph,10.0,0.5,0.5,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7301817813317685,0.7312629220431377
dq_droop_iq030_no_series,229,both_pass,True,True,LVRT,sym3ph,15.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.7681919508884995,0.7635044143225295
dq_droop_iq030_no_series,230,both_pass,True,True,LVRT,sym3ph,15.0,0.5,0.16,1.5,,,limit+survive,limit+survive,0.7679548283979709,0.7634708255521752
dq_droop_iq030_no_series,231,both_pass,True,True,LVRT,sym3ph,15.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.7606092795075602,0.763428571428746
dq_droop_iq030_no_series,232,both_pass,True,True,LVRT,sym3ph,15.0,0.5,0.5,1.5,,,limit+survive,limit+survive,0.7606092938461516,0.7634285714286686
dq_droop_iq030_no_series,233,both_fail,False,False,LVRT,sym3ph,15.0,0.5,0.16,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7489095613910162,0.7438545135784855
dq_droop_iq030_no_series,234,both_fail,False,False,LVRT,sym3ph,15.0,0.5,0.16,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7486813612958402,0.7438001158265617
dq_droop_iq030_no_series,235,both_fail,False,False,LVRT,sym3ph,15.0,0.5,0.5,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7418459001701895,0.7437756316156462
dq_droop_iq030_no_series,236,both_fail,False,False,LVRT,sym3ph,15.0,0.5,0.5,3.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7419358105251368,0.7437756316174313
dq_droop_iq030_no_series,237,both_fail,False,False,LVRT,sym3ph,15.0,0.5,0.16,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7364289540220439,0.7313437389319125
dq_droop_iq030_no_series,238,both_fail,False,False,LVRT,sym3ph,15.0,0.5,0.16,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.736422184134743,0.7312880068364985
dq_droop_iq030_no_series,239,both_fail,False,False,LVRT,sym3ph,15.0,0.5,0.5,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7299837941651214,0.7312629220431371
dq_droop_iq030_no_series,240,both_fail,False,False,LVRT,sym3ph,15.0,0.5,0.5,6.0,recover+vdc_survive_proxy,recover+vdc_survive_proxy,limit+survive,limit+survive,0.7299221409510808,0.7312629220429068
dq_droop_iq030_no_series,241,both_pass,True,True,LVRT,sym3ph,2.0,0.7,0.16,1.5,,,limit+survive,limit+survive,0.93391216838036,0.971673029333526
dq_droop_iq030_no_series,242,both_pass,True,True,LVRT,sym3ph,2.0,0.7,0.16,1.5,,,limit+survive,limit+survive,0.9343468975925078,0.9720057831323158
dq_droop_iq030_no_series,243,both_pass,True,True,LVRT,sym3ph,2.0,0.7,0.5,1.5,,,limit+survive,limit+survive,0.9323414005237257,0.970570376118559
dq_droop_iq030_no_series,244,both_pass,True,True,LVRT,sym3ph,2.0,0.7,0.5,1.5,,,limit+survive,limit+survive,0.9324528154049262,0.9705705012681647
dq_droop_iq030_no_series,245,both_pass,True,True,LVRT,sym3ph,2.0,0.7,0.16,3.0,,,limit+survive,limit+survive,0.9339892672185108,0.9714170357432027
dq_droop_iq030_no_series,246,both_pass,True,True,LVRT,sym3ph,2.0,0.7,0.16,3.0,,,limit+survive,limit+survive,0.9343468964313004,0.9720057831323158
dq_droop_iq030_no_series,247,both_pass,True,True,LVRT,sym3ph,2.0,0.7,0.5,3.0,,,limit+survive,limit+survive,0.9325891945044105,0.9705707066102317
dq_droop_iq030_no_series,248,both_pass,True,True,LVRT,sym3ph,2.0,0.7,0.5,3.0,,,limit+survive,limit+survive,0.9324528147153968,0.9705705012681647
dq_droop_iq030_no_series,249,both_pass,True,True,LVRT,sym3ph,2.0,0.7,0.16,6.0,,,limit+survive,limit+survive,0.9343468975925078,0.9720057831323158
dq_droop_iq030_no_series,250,both_pass,True,True,LVRT,sym3ph,2.0,0.7,0.16,6.0,,,limit+survive,limit+survive,0.9339121742940556,0.971673029333526
dq_droop_iq030_no_series,251,both_pass,True,True,LVRT,sym3ph,2.0,0.7,0.5,6.0,,,limit+survive,limit+survive,0.9324528147119057,0.9705705012681647
dq_droop_iq030_no_series,252,both_pass,True,True,LVRT,sym3ph,2.0,0.7,0.5,6.0,,,limit+survive,limit+survive,0.9324528143113324,0.9705705012681647
dq_droop_iq030_no_series,253,both_pass,True,True,LVRT,sym3ph,3.0,0.7,0.16,1.5,,,limit+survive,limit+survive,0.9340094335040185,0.9713621909521352
dq_droop_iq030_no_series,254,both_pass,True,True,LVRT,sym3ph,3.0,0.7,0.16,1.5,,,limit+survive,limit+survive,0.9340095626366939,0.9713621909521352
dq_droop_iq030_no_series,255,both_pass,True,True,LVRT,sym3ph,3.0,0.7,0.5,1.5,,,limit+survive,limit+survive,0.9327931598188693,0.9691123154371444
dq_droop_iq030_no_series,256,both_pass,True,True,LVRT,sym3ph,3.0,0.7,0.5,1.5,,,limit+survive,limit+survive,0.9328493078379065,0.9691124163618842
dq_droop_iq030_no_series,257,both_pass,True,True,LVRT,sym3ph,3.0,0.7,0.16,3.0,,,limit+survive,limit+survive,0.9341362652710579,0.9708657566018166
dq_droop_iq030_no_series,258,both_pass,True,True,LVRT,sym3ph,3.0,0.7,0.16,3.0,,,limit+survive,limit+survive,0.934065407015205,0.9713621909521352
dq_droop_iq030_no_series,259,both_pass,True,True,LVRT,sym3ph,3.0,0.7,0.5,3.0,,,limit+survive,limit+survive,0.9329438493904738,0.9691127068989793
dq_droop_iq030_no_series,260,both_pass,True,True,LVRT,sym3ph,3.0,0.7,0.5,3.0,,,limit+survive,limit+survive,0.9327384070537917,0.9691123154371444
dq_droop_iq030_no_series,261,both_pass,True,True,LVRT,sym3ph,3.0,0.7,0.16,6.0,,,limit+survive,limit+survive,0.9340095268135784,0.9713621909521352
dq_droop_iq030_no_series,262,both_pass,True,True,LVRT,sym3ph,3.0,0.7,0.16,6.0,,,limit+survive,limit+survive,0.9340779270763024,0.9708657566018166
dq_droop_iq030_no_series,263,both_pass,True,True,LVRT,sym3ph,3.0,0.7,0.5,6.0,,,limit+survive,limit+survive,0.9330022630798596,0.9691129159438514
dq_droop_iq030_no_series,264,both_pass,True,True,LVRT,sym3ph,3.0,0.7,0.5,6.0,,,limit+survive,limit+survive,0.9327931601169643,0.9691123154371444
dq_droop_iq030_no_series,265,both_pass,True,True,LVRT,sym3ph,5.0,0.7,0.16,1.5,,,limit+survive,limit+survive,0.9344603570448844,0.9694605019888173
dq_droop_iq030_no_series,266,both_pass,True,True,LVRT,sym3ph,5.0,0.7,0.16,1.5,,,limit+survive,limit+survive,0.9344606125739514,0.9694605019888173
dq_droop_iq030_no_series,267,both_pass,True,True,LVRT,sym3ph,5.0,0.7,0.5,1.5,,,limit+survive,limit+survive,0.9331152295800684,0.9678376395103688
dq_droop_iq030_no_series,268,both_pass,True,True,LVRT,sym3ph,5.0,0.7,0.5,1.5,,,limit+survive,limit+survive,0.9332167675143995,0.9678380031813757
dq_droop_iq030_no_series,269,both_pass,True,True,LVRT,sym3ph,5.0,0.7,0.16,3.0,,,limit+survive,limit+survive,0.9342641057832617,0.9704527678317905
dq_droop_iq030_no_series,270,both_pass,True,True,LVRT,sym3ph,5.0,0.7,0.16,3.0,,,limit+survive,limit+survive,0.9343569004661817,0.9698982093563574
dq_droop_iq030_no_series,271,both_pass,True,True,LVRT,sym3ph,5.0,0.7,0.5,3.0,,,limit+survive,limit+survive,0.9331152295950854,0.9678376395103688
dq_droop_iq030_no_series,272,both_pass,True,True,LVRT,sym3ph,5.0,0.7,0.5,3.0,,,limit+survive,limit+survive,0.9331152327576782,0.9678376395103688
dq_droop_iq030_no_series,273,both_pass,True,True,LVRT,sym3ph,5.0,0.7,0.16,6.0,,,limit+survive,limit+survive,0.9342643395976026,0.9704527678317905
dq_droop_iq030_no_series,274,both_pass,True,True,LVRT,sym3ph,5.0,0.7,0.16,6.0,,,limit+survive,limit+survive,0.9345673668697175,0.9691153456907171
dq_droop_iq030_no_series,275,both_pass,True,True,LVRT,sym3ph,5.0,0.7,0.5,6.0,,,limit+survive,limit+survive,0.9333076892087834,0.967838595841653
dq_droop_iq030_no_series,276,both_pass,True,True,LVRT,sym3ph,5.0,0.7,0.5,6.0,,,limit+survive,limit+survive,0.9331152327576782,0.9678376395103688
dq_droop_iq030_no_series,277,both_pass,True,True,LVRT,sym3ph,10.0,0.7,0.16,1.5,,,limit+survive,limit+survive,0.9345990671594054,0.9691380629471033
