hpt_bus,fault_bus,fault_type,r_fault,Vp,Vn,gate,iq,iq_ref,se_d,se_q,vdc_eq,vdc_min,v_load,clipped,dur,connect,reactive,limit,recover,survive,frt_pass,flags
7,27,sym3ph,30.0,0.8867,0.0,sym,0.2349,0.02,0.0181,-0.1844,0.8522,0.8522,0.8952,0,0.625,1,0,1,1,1,0,
7,28,sym3ph,0.3,0.4589,0.0,sym,0.27,0.3,0.0019,-0.1999,0.8494,0.8494,0.4598,1,0.15,1,1,1,1,1,1,
7,28,sym3ph,0.6,0.4862,0.0,sym,0.27,0.3,-0.0055,-0.1999,0.8556,0.8556,0.4862,1,0.15,1,1,1,1,1,1,
7,28,sym3ph,1.0,0.5184,0.0,sym,0.27,0.3,-0.009,-0.1999,0.8584,0.8584,0.5184,1,0.15,1,1,1,1,1,1,
7,28,sym3ph,1.8,0.5697,0.0,sym,0.27,0.3,-0.0077,-0.1999,0.8621,0.8621,0.5697,1,0.3,1,1,1,1,1,1,
7,28,sym3ph,3.0,0.6285,0.0,sym,0.27,0.3,-0.01,-0.1998,0.8657,0.8657,0.6285,1,0.3,1,1,1,1,1,1,
7,28,sym3ph,6.0,0.7252,0.0,sym,0.27,0.2622,-0.0321,-0.1993,0.8706,0.8706,0.7252,1,0.625,1,1,1,1,1,1,
7,28,sym3ph,12.0,0.8101,0.0,sym,0.27,0.1349,-0.0224,-0.1975,0.8746,0.8746,0.8101,1,0.625,1,0,1,1,1,0,
7,28,sym3ph,30.0,0.8883,0.0,sym,0.234,0.0176,0.0189,-0.184,0.8509,0.8509,0.8972,0,0.625,1,0,1,1,1,0,
7,29,sym3ph,0.3,0.5486,0.0,sym,0.27,0.3,-0.0086,-0.1999,0.8607,0.8607,0.5486,1,0.15,1,1,1,1,1,1,
7,29,sym3ph,0.6,0.564,0.0,sym,0.27,0.3,-0.008,-0.1999,0.8618,0.8618,0.564,1,0.15,1,1,1,1,1,1,
7,29,sym3ph,1.0,0.5833,0.0,sym,0.27,0.3,-0.007,-0.1999,0.863,0.8631,0.5833,1,0.15,1,1,1,1,1,1,
7,29,sym3ph,1.8,0.6183,0.0,sym,0.27,0.3,-0.0086,-0.1998,0.8652,0.8652,0.6183,1,0.3,1,1,1,1,1,1,
7,29,sym3ph,3.0,0.6654,0.0,sym,0.27,0.3,-0.0188,-0.1998,0.8677,0.8677,0.6654,1,0.3,1,1,1,1,1,1,
7,29,sym3ph,6.0,0.7465,0.0,sym,0.27,0.2302,-0.034,-0.1991,0.8715,0.8715,0.7465,1,0.625,1,1,1,1,1,1,
7,29,sym3ph,12.0,0.8165,0.0,sym,0.27,0.1252,-0.0187,-0.1969,0.8751,0.8751,0.8165,1,0.625,1,0,1,1,1,0,
7,29,sym3ph,30.0,0.8896,0.0,sym,0.2333,0.0156,0.0196,-0.1837,0.8499,0.8499,0.8988,0,0.625,1,0,1,1,1,0,
7,30,sym3ph,0.3,0.5815,0.0,sym,0.27,0.3,-0.0071,-0.1999,0.8629,0.8629,0.5815,1,0.15,1,1,1,1,1,1,
7,30,sym3ph,0.6,0.5943,0.0,sym,0.27,0.3,-0.0069,-0.1999,0.8637,0.8638,0.5943,1,0.15,1,1,1,1,1,1,
7,30,sym3ph,1.0,0.6108,0.0,sym,0.27,0.3,-0.0075,-0.1998,0.8647,0.8647,0.6108,1,0.15,1,1,1,1,1,1,
7,30,sym3ph,1.8,0.6422,0.0,sym,0.27,0.3,-0.0123,-0.1998,0.8665,0.8665,0.6422,1,0.3,1,1,1,1,1,1,
7,30,sym3ph,3.0,0.6851,0.0,sym,0.27,0.3,-0.0231,-0.1997,0.8686,0.8686,0.6851,1,0.3,1,1,1,1,1,1,
7,30,sym3ph,6.0,0.7576,0.0,sym,0.27,0.2136,-0.0325,-0.1991,0.872,0.872,0.7576,1,0.3,1,1,1,1,1,1,
7,30,sym3ph,12.0,0.8206,0.0,sym,0.27,0.1191,-0.0166,-0.1965,0.8754,0.8754,0.8206,1,0.625,1,0,1,1,1,0,
7,30,sym3ph,30.0,0.8905,0.0,sym,0.2327,0.0143,0.02,-0.1835,0.8492,0.8492,0.8999,0,0.625,1,0,1,1,1,0,
7,31,sym3ph,0.3,0.6423,0.0,sym,0.27,0.3,-0.0124,-0.1998,0.8665,0.8665,0.6423,1,0.15,1,1,1,1,1,1,
7,31,sym3ph,0.6,0.6518,0.0,sym,0.27,0.3,-0.0149,-0.1998,0.867,0.867,0.6518,1,0.15,1,1,1,1,1,1,
7,31,sym3ph,1.0,0.6644,0.0,sym,0.27,0.3,-0.0185,-0.1998,0.8676,0.8676,0.6644,1,0.15,1,1,1,1,1,1,
7,31,sym3ph,1.8,0.6882,0.0,sym,0.27,0.3,-0.0236,-0.1997,0.8688,0.8688,0.6882,1,0.15,1,1,1,1,1,1,
7,31,sym3ph,3.0,0.719,0.0,sym,0.27,0.2715,-0.0305,-0.1994,0.8703,0.8703,0.719,1,0.3,1,1,1,1,1,1,
7,31,sym3ph,6.0,0.7737,0.0,sym,0.27,0.1895,-0.031,-0.1989,0.8726,0.8726,0.7737,1,0.3,1,1,1,1,1,1,
7,31,sym3ph,12.0,0.8273,0.0,sym,0.2677,0.109,-0.0133,-0.1959,0.8762,0.8762,0.8273,0,0.625,1,0,1,1,1,0,
7,31,sym3ph,30.0,0.8915,0.0,sym,0.2322,0.0127,0.0206,-0.1832,0.8485,0.8485,0.9012,0,0.625,1,0,1,1,1,0,
7,32,sym3ph,0.3,0.6603,0.0,sym,0.27,0.3,-0.0174,-0.1998,0.8674,0.8674,0.6603,1,0.15,1,1,1,1,1,1,
7,32,sym3ph,0.6,0.6692,0.0,sym,0.27,0.3,-0.0198,-0.1997,0.8679,0.8679,0.6692,1,0.15,1,1,1,1,1,1,
7,32,sym3ph,1.0,0.6803,0.0,sym,0.27,0.3,-0.0222,-0.1997,0.8684,0.8684,0.6803,1,0.15,1,1,1,1,1,1,
7,32,sym3ph,1.8,0.7012,0.0,sym,0.27,0.2982,-0.0248,-0.1996,0.8694,0.8694,0.7012,1,0.15,1,1,1,1,1,1,
7,32,sym3ph,3.0,0.7286,0.0,sym,0.27,0.257,-0.0329,-0.1993,0.8707,0.8707,0.7286,1,0.3,1,1,1,1,1,1,
7,32,sym3ph,6.0,0.7783,0.0,sym,0.27,0.1825,-0.0304,-0.1988,0.8729,0.8729,0.7783,1,0.3,1,1,1,1,1,1,
7,32,sym3ph,12.0,0.8295,0.0,sym,0.2667,0.1057,-0.0123,-0.1956,0.8765,0.8765,0.8295,0,0.625,1,0,1,1,1,0,
7,32,sym3ph,30.0,0.8918,0.0,sym,0.232,0.0123,0.0207,-0.1832,0.8483,0.8483,0.9016,0,0.625,1,0,1,1,1,0,
7,33,sym3ph,0.3,0.6821,0.0,sym,0.27,0.3,-0.0225,-0.1997,0.8685,0.8685,0.6821,1,0.15,1,1,1,1,1,1,
7,33,sym3ph,0.6,0.6893,0.0,sym,0.27,0.3,-0.0238,-0.1997,0.8688,0.8689,0.6893,1,0.15,1,1,1,1,1,1,
7,33,sym3ph,1.0,0.6986,0.0,sym,0.27,0.3,-0.0245,-0.1996,0.8693,0.8693,0.6986,1,0.15,1,1,1,1,1,1,
7,33,sym3ph,1.8,0.716,0.0,sym,0.27,0.276,-0.0297,-0.1994,0.8701,0.8702,0.716,1,0.15,1,1,1,1,1,1,
7,33,sym3ph,3.0,0.7396,0.0,sym,0.27,0.2406,-0.0344,-0.1992,0.8712,0.8712,0.7396,1,0.3,1,1,1,1,1,1,
7,33,sym3ph,6.0,0.7834,0.0,sym,0.27,0.1749,-0.0299,-0.1987,0.8731,0.8731,0.7834,1,0.3,1,1,1,1,1,1,
7,33,sym3ph,12.0,0.8313,0.0,sym,0.2658,0.103,-0.0115,-0.1955,0.8767,0.8767,0.8313,0,0.625,1,0,1,1,1,0,
7,33,sym3ph,30.0,0.8921,0.0,sym,0.2318,0.0119,0.0208,-0.1831,0.8481,0.8481,0.9019,0,0.625,1,0,1,1,1,0,
7,2,1ph_g,0.3,0.8653,0.0921,asym,0.0693,0.052,-0.0684,-0.0218,0.9827,0.9827,0.8653,0,0.625,1,1,1,1,1,1,
7,2,1ph_g,0.6,0.9041,0.0519,normal,0.0137,0.0,0.029,-0.0235,0.932,0.932,0.9041,0,0.625,1,1,1,1,1,1,
7,2,1ph_g,1.0,0.9221,0.0328,normal,0.0132,0.0,0.0288,-0.022,0.9331,0.9331,0.9221,0,0.625,1,1,1,1,1,1,
7,2,1ph_g,1.8,0.9351,0.0189,normal,0.0127,0.0,0.0283,-0.0191,0.9356,0.9356,0.9351,0,0.625,1,1,1,1,1,1,
7,2,1ph_g,3.0,0.9419,0.0116,normal,0.0127,0.0,0.0278,-0.0179,0.9372,0.9372,0.9419,0,0.625,1,1,1,1,1,1,
7,2,1ph_g,6.0,0.9471,0.0059,normal,0.0126,0.0,0.0274,-0.0168,0.9385,0.9385,0.9471,0,0.625,1,1,1,1,1,1,
7,2,1ph_g,12.0,0.9497,0.003,normal,0.0126,0.0,0.0272,-0.0163,0.9391,0.9391,0.9497,0,0.625,1,1,1,1,1,1,
7,2,1ph_g,30.0,0.9513,0.0012,normal,0.0126,0.0,0.0271,-0.0159,0.9395,0.9395,0.9513,0,0.625,1,1,1,1,1,1,
7,3,1ph_g,0.3,0.7396,0.2172,asym,0.2257,0.2406,-0.0566,-0.062,0.9446,0.9446,0.7396,0,0.625,1,1,1,1,1,1,
7,3,1ph_g,0.6,0.7926,0.166,asym,0.1726,0.1611,-0.0637,-0.0578,0.9537,0.9537,0.7926,0,0.625,1,1,1,1,1,1,
7,3,1ph_g,1.8,0.8633,0.0942,asym,0.0718,0.0551,-0.0686,-0.0236,0.9815,0.9815,0.8633,0,0.625,1,1,1,1,1,1,
7,3,1ph_g,3.0,0.894,0.0625,asym,0.0421,0.009,-0.0645,-0.0056,0.9934,0.9934,0.894,0,0.625,1,1,1,1,1,1,
7,3,1ph_g,6.0,0.9211,0.0339,normal,0.0132,0.0,0.0289,-0.0222,0.9329,0.9329,0.9211,0,0.625,1,1,1,1,1,1,
7,3,1ph_g,12.0,0.9362,0.0177,normal,0.0127,0.0,0.0282,-0.0189,0.9359,0.9359,0.9362,0,0.625,1,1,1,1,1,1,
7,3,1ph_g,30.0,0.9458,0.0073,normal,0.0126,0.0,0.0275,-0.0171,0.9381,0.9381,0.9458,0,0.625,1,1,1,1,1,1,
7,4,1ph_g,0.3,0.7097,0.2458,asym,0.24,0.2854,-0.0554,-0.0623,0.9418,0.9418,0.7097,1,0.625,1,1,1,1,1,1,
7,4,1ph_g,0.6,0.7538,0.2036,asym,0.2159,0.2193,-0.0577,-0.0615,0.9463,0.9463,0.7538,0,0.625,1,1,1,1,1,1,
7,4,1ph_g,1.0,0.7942,0.1644,asym,0.1707,0.1587,-0.0642,-0.0575,0.9541,0.9541,0.7942,0,0.625,1,1,1,1,1,1,
7,4,1ph_g,3.0,0.8661,0.0914,asym,0.0684,0.0509,-0.0683,-0.0212,0.9831,0.9831,0.8661,0,0.625,1,1,1,1,1,1,
7,4,1ph_g,6.0,0.9041,0.0518,normal,0.0137,0.0,0.029,-0.0235,0.932,0.932,0.9041,0,0.625,1,1,1,1,1,1,
7,4,1ph_g,12.0,0.9268,0.0278,normal,0.013,0.0,0.0287,-0.021,0.9338,0.9338,0.9268,0,0.625,1,1,1,1,1,1,
7,4,1ph_g,30.0,0.9418,0.0116,normal,0.0127,0.0,0.0278,-0.0179,0.9372,0.9372,0.9418,0,0.625,1,1,1,1,1,1,
7,5,1ph_g,0.3,0.6929,0.2619,asym,0.24,0.3,-0.0544,-0.0619,0.9414,0.9414,0.6929,1,0.625,1,1,1,1,1,1,
7,5,1ph_g,0.6,0.7299,0.2265,asym,0.2317,0.2551,-0.056,-0.0623,0.9434,0.9434,0.7299,0,0.625,1,1,1,1,1,1,
7,5,1ph_g,1.0,0.7671,0.1908,asym,0.2051,0.1993,-0.0598,-0.0604,0.9484,0.9484,0.7671,0,0.625,1,1,1,1,1,1,
7,5,1ph_g,1.8,0.812,0.1468,asym,0.1532,0.1319,-0.0683,-0.051,0.9594,0.9594,0.812,0,0.625,1,1,1,1,1,1,
7,5,1ph_g,3.0,0.8434,0.1145,asym,0.1014,0.0849,-0.0717,-0.038,0.9714,0.9714,0.8434,0,0.625,1,1,1,1,1,1,
7,5,1ph_g,6.0,0.8886,0.0683,asym,0.0456,0.0171,-0.0652,-0.0076,0.9921,0.9921,0.8886,0,0.625,1,1,1,1,1,1,
7,5,1ph_g,12.0,0.9178,0.0375,normal,0.0133,0.0,0.0289,-0.0227,0.9326,0.9326,0.9178,0,0.625,1,1,1,1,1,1,
7,5,1ph_g,30.0,0.9378,0.0159,normal,0.0127,0.0,0.0281,-0.0186,0.9363,0.9363,0.9378,0,0.625,1,1,1,1,1,1,
7,6,1ph_g,0.3,0.6693,0.2851,asym,0.24,0.3,-0.0535,-0.0624,0.9401,0.9401,0.6693,1,0.625,1,1,1,1,1,1,
7,6,1ph_g,0.6,0.6959,0.26,asym,0.24,0.3,-0.0546,-0.0618,0.9415,0.9415,0.6959,1,0.625,1,1,1,1,1,1,
7,6,1ph_g,1.0,0.726,0.2319,asym,0.2341,0.261,-0.0558,-0.0624,0.943,0.943,0.726,0,0.625,1,1,1,1,1,1,
7,6,1ph_g,1.8,0.7711,0.1895,asym,0.2017,0.1933,-0.0605,-0.0602,0.949,0.949,0.7711,0,0.625,1,1,1,1,1,1,
7,6,1ph_g,3.0,0.8121,0.1496,asym,0.1537,0.1319,-0.0683,-0.0514,0.9592,0.9592,0.8121,0,0.625,1,1,1,1,1,1,
7,6,1ph_g,6.0,0.8591,0.1011,asym,0.0788,0.0614,-0.0694,-0.028,0.9787,0.9787,0.8591,0,0.625,1,1,1,1,1,1,
7,6,1ph_g,12.0,0.8997,0.0587,asym,0.0398,0.0004,-0.064,-0.0044,0.9943,0.9943,0.8997,0,0.625,1,1,1,1,1,1,
7,6,1ph_g,30.0,0.9297,0.0259,normal,0.0129,0.0,0.0286,-0.0204,0.9344,0.9344,0.9297,0,0.625,1,1,1,1,1,1,
7,7,1ph_g,0.3,0.6604,0.2941,asym,0.24,0.3,-0.053,-0.0626,0.9396,0.9396,0.6604,1,0.625,1,1,1,1,1,1,
7,7,1ph_g,0.6,0.6834,0.2729,asym,0.24,0.3,-0.0541,-0.0621,0.9409,0.9409,0.6834,1,0.625,1,1,1,1,1,1,
7,7,1ph_g,1.0,0.7106,0.2483,asym,0.24,0.2841,-0.0554,-0.0624,0.9418,0.9418,0.7106,1,0.625,1,1,1,1,1,1,
7,7,1ph_g,1.8,0.7543,0.2089,asym,0.2166,0.2186,-0.0577,-0.0617,0.9462,0.9462,0.7543,0,0.625,1,1,1,1,1,1,
7,7,1ph_g,3.0,0.7978,0.1681,asym,0.1688,0.1532,-0.0649,-0.0572,0.9545,0.9545,0.7978,0,0.625,1,1,1,1,1,1,
7,7,1ph_g,6.0,0.8489,0.1159,asym,0.0952,0.0766,-0.0715,-0.0365,0.9728,0.9728,0.8489,0,0.625,1,1,1,1,1,1,
7,7,1ph_g,12.0,0.8941,0.0685,asym,0.043,0.0089,-0.065,-0.0065,0.9929,0.9929,0.8941,0,0.625,1,1,1,1,1,1,
7,7,1ph_g,30.0,0.9274,0.0306,normal,0.013,0.0,0.0286,-0.0208,0.934,0.934,0.9274,0,0.625,1,1,1,1,1,1,
7,8,1ph_g,0.3,0.7785,0.1755,asym,0.1914,0.1823,-0.0621,-0.0593,0.9507,0.9507,0.7785,0,0.625,1,1,1,1,1,1,
7,8,1ph_g,0.6,0.7866,0.1679,asym,0.1791,0.1702,-0.0627,-0.0585,0.9525,0.9525,0.7866,0,0.625,1,1,1,1,1,1,
7,8,1ph_g,1.0,0.7965,0.1587,asym,0.1673,0.1553,-0.0652,-0.0569,0.9548,0.9548,0.7965,0,0.625,1,1,1,1,1,1,
7,8,1ph_g,1.8,0.8134,0.1432,asym,0.1504,0.1298,-0.0688,-0.05,0.9602,0.9602,0.8134,0,0.625,1,1,1,1,1,1,
7,8,1ph_g,3.0,0.8337,0.1243,asym,0.1192,0.0995,-0.0715,-0.0415,0.9678,0.9678,0.8337,0,0.625,1,1,1,1,1,1,
7,8,1ph_g,6.0,0.8686,0.091,asym,0.066,0.0471,-0.0681,-0.0199,0.984,0.984,0.8686,0,0.625,1,1,1,1,1,1,
7,8,1ph_g,12.0,0.8986,0.0605,asym,0.0403,0.002,-0.0641,-0.0047,0.994,0.994,0.8986,0,0.625,1,1,1,1,1,1,
7,8,1ph_g,30.0,0.9281,0.0289,normal,0.013,0.0,0.0286,-0.0207,0.9341,0.9341,0.9281,0,0.625,1,1,1,1,1,1,
7,9,1ph_g,0.3,0.8103,0.1433,asym,0.1534,0.1345,-0.0681,-0.0511,0.9593,0.9593,0.8103,0,0.625,1,1,1,1,1,1,
7,9,1ph_g,0.6,0.8154,0.1385,asym,0.146,0.1268,-0.0693,-0.0488,0.9613,0.9613,0.8154,0,0.625,1,1,1,1,1,1,
7,9,1ph_g,1.0,0.8219,0.1325,asym,0.1365,0.1172,-0.0704,-0.0457,0.9639,0.9639,0.8219,0,0.625,1,1,1,1,1,1,
7,9,1ph_g,1.8,0.8337,0.1214,asym,0.1179,0.0994,-0.0715,-0.0411,0.9681,0.9681,0.8337,0,0.625,1,1,1,1,1,1,
7,9,1ph_g,3.0,0.8499,0.1064,asym,0.0903,0.0752,-0.0706,-0.0346,0.9742,0.9742,0.8499,0,0.625,1,1,1,1,1,1,
7,9,1ph_g,6.0,0.877,0.0809,asym,0.0558,0.0345,-0.067,-0.0141,0.9879,0.9879,0.877,0,0.625,1,1,1,1,1,1,
7,9,1ph_g,12.0,0.9012,0.0565,normal,0.0137,0.0,0.0289,-0.0232,0.9322,0.9322,0.9012,0,0.625,1,1,1,1,1,1,
7,9,1ph_g,30.0,0.9285,0.0279,normal,0.013,0.0,0.0286,-0.0207,0.9342,0.9342,0.9285,0,0.625,1,1,1,1,1,1,
7,10,1ph_g,0.3,0.8318,0.1215,asym,0.1204,0.1022,-0.0713,-0.0417,0.9676,0.9676,0.8318,0,0.625,1,1,1,1,1,1,
7,10,1ph_g,0.6,0.8359,0.1177,asym,0.1133,0.0962,-0.0716,-0.0401,0.9691,0.9691,0.8359,0,0.625,1,1,1,1,1,1,
7,10,1ph_g,1.0,0.841,0.1128,asym,0.1039,0.0885,-0.0717,-0.0383,0.9709,0.9709,0.841,0,0.625,1,1,1,1,1,1,
7,10,1ph_g,1.8,0.8505,0.104,asym,0.0888,0.0743,-0.0703,-0.0337,0.9748,0.9748,0.8505,0,0.625,1,1,1,1,1,1,
7,10,1ph_g,3.0,0.8626,0.0927,asym,0.0721,0.0562,-0.0685,-0.0237,0.9815,0.9815,0.8626,0,0.625,1,1,1,1,1,1,
7,10,1ph_g,6.0,0.8835,0.0732,asym,0.0495,0.0248,-0.0659,-0.0099,0.9906,0.9906,0.8835,0,0.625,1,1,1,1,1,1,
7,10,1ph_g,12.0,0.9048,0.0521,normal,0.0137,0.0,0.029,-0.0235,0.932,0.932,0.9048,0,0.625,1,1,1,1,1,1,
7,10,1ph_g,30.0,0.929,0.027,normal,0.0129,0.0,0.0286,-0.0206,0.9342,0.9342,0.929,0,0.625,1,1,1,1,1,1,
7,11,1ph_g,0.3,0.8348,0.1186,asym,0.1152,0.0978,-0.0715,-0.0405,0.9687,0.9687,0.8348,0,0.625,1,1,1,1,1,1,
7,11,1ph_g,0.6,0.8389,0.1147,asym,0.1078,0.0917,-0.0717,-0.0391,0.9702,0.9702,0.8389,0,0.625,1,1,1,1,1,1,
7,11,1ph_g,1.0,0.8438,0.1101,asym,0.0991,0.0843,-0.0715,-0.0374,0.9719,0.9719,0.8438,0,0.625,1,1,1,1,1,1,
7,11,1ph_g,1.8,0.8528,0.1016,asym,0.0855,0.0707,-0.0699,-0.0317,0.9761,0.9761,0.8528,0,0.625,1,1,1,1,1,1,
7,11,1ph_g,3.0,0.8645,0.0908,asym,0.0697,0.0533,-0.0683,-0.022,0.9826,0.9826,0.8645,0,0.625,1,1,1,1,1,1,
7,11,1ph_g,6.0,0.8846,0.072,asym,0.0486,0.0231,-0.0656,-0.0093,0.991,0.991,0.8846,0,0.625,1,1,1,1,1,1,
7,11,1ph_g,12.0,0.9055,0.0514,normal,0.0136,0.0,0.029,-0.0235,0.932,0.932,0.9055,0,0.625,1,1,1,1,1,1,
7,11,1ph_g,30.0,0.9291,0.0269,normal,0.0129,0.0,0.0286,-0.0205,0.9343,0.9343,0.9291,0,0.625,1,1,1,1,1,1,
7,12,1ph_g,0.3,0.8406,0.1129,asym,0.1045,0.0891,-0.0717,-0.0385,0.9708,0.9708,0.8406,0,0.625,1,1,1,1,1,1,
7,12,1ph_g,0.6,0.8442,0.1094,asym,0.0984,0.0837,-0.0714,-0.0372,0.9721,0.9721,0.8442,0,0.625,1,1,1,1,1,1,
7,12,1ph_g,1.0,0.8488,0.1052,asym,0.0911,0.0768,-0.0706,-0.035,0.9739,0.9739,0.8488,0,0.625,1,1,1,1,1,1,
7,12,1ph_g,1.8,0.8571,0.0974,asym,0.0795,0.0643,-0.0693,-0.0282,0.9785,0.9785,0.8571,0,0.625,1,1,1,1,1,1,
7,12,1ph_g,3.0,0.8678,0.0875,asym,0.0657,0.0483,-0.0679,-0.0195,0.9842,0.9842,0.8678,0,0.625,1,1,1,1,1,1,
7,12,1ph_g,6.0,0.8867,0.0698,asym,0.0469,0.0199,-0.0653,-0.0082,0.9917,0.9917,0.8867,0,0.625,1,1,1,1,1,1,
7,12,1ph_g,12.0,0.9066,0.0501,normal,0.0136,0.0,0.029,-0.0235,0.932,0.932,0.9066,0,0.625,1,1,1,1,1,1,
7,12,1ph_g,30.0,0.9293,0.0266,normal,0.0129,0.0,0.0286,-0.0205,0.9343,0.9343,0.9293,0,0.625,1,1,1,1,1,1,
7,13,1ph_g,0.3,0.8612,0.0919,asym,0.0731,0.0582,-0.0686,-0.0243,0.981,0.981,0.8612,0,0.625,1,1,1,1,1,1,
7,13,1ph_g,0.6,0.8637,0.0894,asym,0.0699,0.0544,-0.0683,-0.022,0.9825,0.9825,0.8637,0,0.625,1,1,1,1,1,1,
7,13,1ph_g,1.0,0.8667,0.0866,asym,0.0664,0.0499,-0.0679,-0.0198,0.984,0.984,0.8667,0,0.625,1,1,1,1,1,1,
7,13,1ph_g,1.8,0.8722,0.0815,asym,0.0599,0.0417,-0.0673,-0.0163,0.9863,0.9863,0.8722,0,0.625,1,1,1,1,1,1,
7,13,1ph_g,3.0,0.8795,0.0748,asym,0.0524,0.0308,-0.0664,-0.0116,0.9894,0.9894,0.8795,0,0.625,1,1,1,1,1,1,
7,13,1ph_g,6.0,0.8939,0.0614,asym,0.042,0.0091,-0.0644,-0.0055,0.9935,0.9935,0.8939,0,0.625,1,1,1,1,1,1,
7,13,1ph_g,12.0,0.9105,0.0453,normal,0.0135,0.0,0.029,-0.0235,0.932,0.932,0.9105,0,0.625,1,1,1,1,1,1,
7,13,1ph_g,30.0,0.9299,0.0255,normal,0.0129,0.0,0.0286,-0.0204,0.9344,0.9344,0.9299,0,0.625,1,1,1,1,1,1,
7,14,1ph_g,0.3,0.868,0.0848,asym,0.0645,0.0479,-0.0676,-0.0189,0.9846,0.9846,0.868,0,0.625,1,1,1,1,1,1,
7,14,1ph_g,0.6,0.8701,0.0828,asym,0.062,0.0448,-0.0674,-0.0175,0.9855,0.9855,0.8701,0,0.625,1,1,1,1,1,1,
7,14,1ph_g,1.0,0.8726,0.0804,asym,0.0593,0.0411,-0.0672,-0.0159,0.9866,0.9866,0.8726,0,0.625,1,1,1,1,1,1,
7,14,1ph_g,1.8,0.8772,0.0761,asym,0.0544,0.0342,-0.0666,-0.0129,0.9886,0.9886,0.8772,0,0.625,1,1,1,1,1,1,
7,14,1ph_g,3.0,0.8834,0.0703,asym,0.049,0.0249,-0.0656,-0.0094,0.9909,0.9909,0.8834,0,0.625,1,1,1,1,1,1,
7,14,1ph_g,6.0,0.8963,0.0584,asym,0.0408,0.0056,-0.0641,-0.0048,0.994,0.994,0.8963,0,0.625,1,1,1,1,1,1,
7,14,1ph_g,12.0,0.9118,0.0436,normal,0.0134,0.0,0.029,-0.0235,0.932,0.932,0.9118,0,0.625,1,1,1,1,1,1,
7,14,1ph_g,30.0,0.9301,0.0251,normal,0.0129,0.0,0.0286,-0.0203,0.9345,0.9345,0.9301,0,0.625,1,1,1,1,1,1,
7,15,1ph_g,0.3,0.8735,0.0793,asym,0.0583,0.0398,-0.067,-0.0153,0.987,0.987,0.8735,0,0.625,1,1,1,1,1,1,
7,15,1ph_g,0.6,0.8753,0.0775,asym,0.0563,0.037,-0.0668,-0.0141,0.9878,0.9878,0.8753,0,0.625,1,1,1,1,1,1,
7,15,1ph_g,1.0,0.8775,0.0755,asym,0.054,0.0338,-0.0666,-0.0127,0.9887,0.9887,0.8775,0,0.625,1,1,1,1,1,1,
7,15,1ph_g,1.8,0.8815,0.0717,asym,0.0504,0.0277,-0.0659,-0.0103,0.9903,0.9903,0.8815,0,0.625,1,1,1,1,1,1,
7,15,1ph_g,3.0,0.8871,0.0665,asym,0.046,0.0194,-0.0651,-0.0076,0.992,0.992,0.8871,0,0.625,1,1,1,1,1,1,
7,15,1ph_g,6.0,0.8986,0.0558,asym,0.0398,0.0021,-0.0638,-0.0042,0.9944,0.9944,0.8986,0,0.625,1,1,1,1,1,1,
7,15,1ph_g,12.0,0.9129,0.0421,normal,0.0134,0.0,0.029,-0.0234,0.9321,0.9321,0.9129,0,0.625,1,1,1,1,1,1,
7,15,1ph_g,30.0,0.9303,0.0247,normal,0.0129,0.0,0.0286,-0.0203,0.9345,0.9345,0.9303,0,0.625,1,1,1,1,1,1,
7,16,1ph_g,0.3,0.879,0.0737,asym,0.0525,0.0315,-0.0664,-0.0116,0.9894,0.9894,0.879,0,0.625,1,1,1,1,1,1,
7,16,1ph_g,0.6,0.8807,0.0721,asym,0.051,0.029,-0.066,-0.0106,0.99,0.99,0.8807,0,0.625,1,1,1,1,1,1,
7,16,1ph_g,1.0,0.8825,0.0704,asym,0.0495,0.0262,-0.0657,-0.0097,0.9907,0.9907,0.8825,0,0.625,1,1,1,1,1,1,
7,16,1ph_g,1.8,0.8861,0.067,asym,0.0467,0.0209,-0.0651,-0.0079,0.9918,0.9918,0.8861,0,0.625,1,1,1,1,1,1,
7,16,1ph_g,3.0,0.8911,0.0623,asym,0.0434,0.0134,-0.0647,-0.0061,0.993,0.993,0.8911,0,0.625,1,1,1,1,1,1,
7,16,1ph_g,6.0,0.901,0.053,normal,0.0137,0.0,0.0289,-0.0233,0.9322,0.9322,0.901,0,0.625,1,1,1,1,1,1,
7,16,1ph_g,12.0,0.9142,0.0406,normal,0.0134,0.0,0.029,-0.0232,0.9322,0.9322,0.9142,0,0.625,1,1,1,1,1,1,
7,16,1ph_g,30.0,0.9306,0.0242,normal,0.0129,0.0,0.0285,-0.0202,0.9346,0.9346,0.9306,0,0.625,1,1,1,1,1,1,
7,17,1ph_g,0.3,0.8892,0.0634,asym,0.0444,0.0162,-0.0649,-0.0067,0.9926,0.9926,0.8892,0,0.625,1,1,1,1,1,1,
7,17,1ph_g,0.6,0.8903,0.0623,asym,0.0437,0.0146,-0.0647,-0.0063,0.9929,0.9929,0.8903,0,0.625,1,1,1,1,1,1,
7,17,1ph_g,1.0,0.8917,0.061,asym,0.0429,0.0125,-0.0645,-0.0058,0.9932,0.9932,0.8917,0,0.625,1,1,1,1,1,1,
7,17,1ph_g,1.8,0.8943,0.0584,asym,0.0415,0.0085,-0.0642,-0.005,0.9938,0.9938,0.8943,0,0.625,1,1,1,1,1,1,
